id,supplier,parentSupplier,zone,country,category,kpiApplicability,invoiceOnTimeCount,totalPoLines,year,month
iot-20307,WESTROCK Germany - TRIER,SMURFIT WESTROCK PUBLIC LIMITED COMPANY,EUR,The Netherlands,FOLDING CARTONS,Applicable,12,12,2026,4
iot-20308,WEYNANTS,Aegir,EUR,Belgium,CORRUGATED BOARD,Applicable,1,2,2026,4
iot-20309,WEYNANTS,Aegir,EUR,Belgium,FINISHED PRODUCTS,Applicable,8,13,2026,4
iot-20310,WEYNANTS,Aegir,EUR,Belgium,PALLETS,Applicable,3,5,2026,4
iot-20311,WEYNANTS,Aegir,EUR,Belgium,PLASTIC CRATES,Applicable,1,1,2026,4
iot-20312,WIJ Advocaten B.V.,WIJ Advocaten B.V.,EUR,The Netherlands,LEGAL,Applicable,1,1,2026,4
iot-20313,WINK,WINK Worldwide B.V.,EUR,Italy,MARKETING,Applicable,0,1,2026,4
iot-20314,WISAG Produktionsservice GmbH,AVECO Holding Aktiengesellschaft,EUR,Germany,MAINTENANCE,Applicable,15,15,2026,4
iot-20315,WURTH BELGIE,Adolf Würth GmbH & Co. KG,EUR,Belgium,LOGISTICS,Applicable,0,2,2026,4
iot-20316,WURTH BELGIE,Adolf Würth GmbH & Co. KG,EUR,Belgium,MAINTENANCE,Applicable,3,3,2026,4
iot-20317,WYBO,TRANSPORT WYBO,EUR,Belgium,LOGISTICS,Applicable,2,2,2026,4
iot-20318,Watt Development SPV 5 S.L.U,WATT DEVELOPMENT,EUR,Belgium,ENERGY & FLUIDS,Applicable,0,1,2026,4
iot-20319,"Watt Development SPV 6, S.L.U",WATT DEVELOPMENT,EUR,Belgium,ENERGY & FLUIDS,Applicable,1,1,2026,4
iot-20320,"Watt Development SPV 7, S.L.U",WATT DEVELOPMENT,EUR,Belgium,ENERGY & FLUIDS,Applicable,1,1,2026,4
iot-20321,We Create Sweden AB,WE CREATE,EUR,Sweden,MARKETING,Applicable,1,1,2026,4
iot-20322,Weber Shandwick,"The Interpublic Group of Companies, Inc.",EUR,Belgium,INSTITUTIONAL,Applicable,0,2,2026,4
iot-20323,Weber Shandwick,"The Interpublic Group of Companies, Inc.",EUR,United Kingdom,MARKETING,Applicable,1,1,2026,4
iot-20324,Weebers Vastgoed Advocaten N.V.,REless B.V.,EUR,The Netherlands,LEGAL,Applicable,14,14,2026,4
iot-20325,Welbilt (Halesowen) Ltd,Ali Group North America Corporation,EUR,United Kingdom,BEER DISPENSE MATERIALS,Applicable,3,10,2026,4
iot-20326,Wero-medical,Vality Familienstiftung,EUR,Germany,MAINTENANCE,Applicable,1,1,2026,4
iot-20327,Weser-Trans Bremen GmbH,L.I.T. AG,EUR,Germany,LOGISTICS,Applicable,1,1,2026,4
iot-20328,WestRock Packaging Systems UK Ltd,SMURFIT WESTROCK PUBLIC LIMITED COMPANY,EUR,United Kingdom,MAINTENANCE,Applicable,1,2,2026,4
iot-20329,Wettbewerbszentrale,Wettbewerbszentrale e.V.,EUR,Germany,INSTITUTIONAL,Applicable,2,2,2026,4
iot-20330,Wilhelm Fischer,RCG GmbH,EUR,Germany,MAINTENANCE,Applicable,8,8,2026,4
iot-20331,Willenbrock Fördertechnik,KION GROUP AG,EUR,Germany,PEOPLE,Applicable,1,1,2026,4
iot-20332,Willenbrock Fördertechnik Hannover,KION GROUP AG,EUR,Germany,LOGISTICS,Applicable,6,9,2026,4
iot-20333,William Fry LLP,WILTON SECRETARIAL LIMITED,EUR,Ireland,LEGAL,Applicable,0,1,2026,4
iot-20334,WilsonHCG-EMEA Limited,"Wilson Human Capital Group, Inc",EUR,Belgium,PEOPLE,Applicable,7,9,2026,4
iot-20335,WilsonHCG-EMEA Limited,"Wilson Human Capital Group, Inc",EUR,Germany,PEOPLE,Applicable,0,3,2026,4
iot-20336,WilsonHCG-EMEA Limited,"Wilson Human Capital Group, Inc",EUR,The Netherlands,PEOPLE,Applicable,3,3,2026,4
iot-20337,WilsonHCG-EMEA Limited,"Wilson Human Capital Group, Inc",EUR,ZCC-Prague,PEOPLE,Applicable,0,1,2026,4
iot-20338,Winkler Studios,WINKLER STUDIOS,EUR,Germany,MARKETING,Applicable,1,3,2026,4
iot-20339,Winterhalter Belgium,ELIONA,EUR,Belgium,OTHER CONSUMABLES,Applicable,2,2,2026,4
iot-20340,Wirion & Kauffman Avocats,Wirion & Kauffman Avocats,EUR,Luxembourg,LEGAL,Applicable,0,1,2026,4
iot-20341,Wolfra Bayrische Natursaft Kelterei,Valensina GmbH,EUR,Germany,FINISHED PRODUCTS,Applicable,21,29,2026,4
iot-20342,Wolfra Bayrische Natursaft Kelterei,Valensina GmbH,EUR,Germany,PALLETS,Applicable,14,14,2026,4
iot-20343,Wolfram Chain,"Bain Capital, LP",EUR,The Netherlands,PEOPLE,Applicable,0,13,2026,4
iot-20344,Wonderful B.V.,Wonderland Products,EUR,The Netherlands,FINISHED PRODUCTS,Applicable,30,61,2026,4
iot-20345,Wonderful B.V.,Wonderland Products,EUR,The Netherlands,PALLETS,Applicable,2,3,2026,4
iot-20346,X-Rite Europe GMBH,Vrc Holding Corporation,EUR,Belgium,MARKETING,Applicable,0,1,2026,4
iot-20347,XR GLOBAL (UK) LIMITED,XR GLOBAL (UK) LIMITED,EUR,United Kingdom,MARKETING,Applicable,2,2,2026,4
iot-20348,YOUNG & CO'S BREWERY PLC,YOUNG & CO'S BREWERY PLC,EUR,United Kingdom,PACKAGING,Applicable,2,2,2026,4
iot-20349,YorkshireRepak Limited,YORKSHIRE REPAK GROUP LIMITED,EUR,United Kingdom,OTHER PARTS,Applicable,7,7,2026,4
iot-20350,YorkshireRepak Limited,YORKSHIRE REPAK GROUP LIMITED,EUR,United Kingdom,PEOPLE,Applicable,2,2,2026,4
iot-20351,YouGov CP Belgium,GFK,EUR,Belgium,MARKETING,Applicable,1,1,2026,4
iot-20352,YouGov CP Italy S.r.l.,YOUGOV PLC,EUR,Belgium,MARKETING,Applicable,0,1,2026,4
iot-20353,YouGov CP Netherlands B.V.,YOUGOV PLC,EUR,Belgium,MARKETING,Applicable,1,1,2026,4
iot-20354,ZECH Bau SE Niederlassung Kamü Brem,Zech Group SE,EUR,Germany,MAINTENANCE,Applicable,0,1,2026,4
iot-20355,ZEP INDUSTRIES,NM Z Parent Inc.,EUR,Belgium,AUXILIARY MATERIALS,Applicable,2,2,2026,4
iot-20356,ZEP INDUSTRIES,NM Z Parent Inc.,EUR,Belgium,MAINTENANCE,Applicable,11,11,2026,4
iot-20357,ZEP INDUSTRIES,NM Z Parent Inc.,EUR,Belgium,OFFICE UTILITIES,Applicable,1,1,2026,4
iot-20358,ZETES,PANASONIC HOLDINGS CORPORATION,EUR,Belgium,LOGISTICS,Applicable,1,1,2026,4
iot-20359,ZETES,PANASONIC HOLDINGS CORPORATION,EUR,Belgium,MAINTENANCE,Applicable,1,1,2026,4
iot-20360,ZETES,PANASONIC HOLDINGS CORPORATION,EUR,Belgium,SERVICES,Applicable,2,2,2026,4
iot-20361,ZIEMEX,FINANCIERE DU CORMIER,EUR,Belgium,MAINTENANCE,Applicable,1,1,2026,4
iot-20362,ZILONIS Energy Solutions GmbH,ZILONIS GmbH,EUR,Germany,MAINTENANCE,Applicable,1,1,2026,4
iot-20363,Zellis UK LIMITED,Zorro Topco Limited,EUR,United Kingdom,TECHNOLOGY,Applicable,0,1,2026,4
iot-20364,Zetes UK Ltd,ZETES HOLDINGS LIMITED,EUR,United Kingdom,MAINTENANCE,Applicable,4,4,2026,4
iot-20365,adm Promotions Spain SL,MANDOLIN TOPCO LIMITED,EUR,Italy,MARKETING,Applicable,0,1,2026,4
iot-20366,adm Promotions Spain SL,MANDOLIN TOPCO LIMITED,EUR,Italy,SALES,Applicable,2,29,2026,4
iot-20367,auto-elektriciteit,auto-elektriciteit,EUR,Belgium,LOGISTICS,Applicable,3,3,2026,4
iot-20368,besecke GmbH & Co.KG,Lürssen Maritime Beteiligungen GmbH & Co. Kommanditgesellschaft,EUR,Germany,MAINTENANCE,Applicable,2,8,2026,4
iot-20369,brisk tax en finance,WE Are Brisk,EUR,Belgium,LEGAL,Applicable,1,1,2026,4
iot-20370,centrum voor technische automobieli,KBTC Holding,EUR,Belgium,LOGISTICS,Applicable,1,1,2026,4
iot-20371,e*Message Deutschland GmbH,Liberta Partners Fund II GmbH & Co. KG,EUR,Germany,TECHNOLOGY,Applicable,1,1,2026,4
iot-20372,eindhovense carrosseriefabriek,Jurovo Beheer B.V.,EUR,The Netherlands,LOGISTICS,Applicable,5,5,2026,4
iot-20373,elko & Werder Security  GmbH,elko & Werder Security GmbH,EUR,Germany,MARKETING,Applicable,2,2,2026,4
iot-20374,hefa Kuehlmoebel GmbH,Sabine Garcia y Rodriguez und Marco Exner GbR,EUR,Germany,BEER DISPENSE MATERIALS,Applicable,2,2,2026,4
iot-20375,ifm electronic,Martin Franz Buck-Stiftung,EUR,Belgium,MAINTENANCE,Applicable,3,4,2026,4
iot-20376,lisco bvba,LISCO,EUR,Belgium,LOGISTICS,Applicable,0,1,2026,4
iot-20377,lisco bvba,LISCO,EUR,Belgium,MAINTENANCE,Applicable,11,16,2026,4
iot-20378,optek-Danulat GmbH,JD Group GmbH,EUR,Germany,MAINTENANCE,Applicable,6,6,2026,4
iot-20379,the valley,The Valley Group B.V.,EUR,The Netherlands,MARKETING,Applicable,1,1,2026,4
iot-20380,van der Velden Rioleringsbehee,Stichting Administratiekantoor Van der Velden,EUR,The Netherlands,MAINTENANCE,Applicable,1,1,2026,4
iot-20381,3hoog bv,Obelisk Group,EUR,Belgium,INSTITUTIONAL,Applicable,1,1,2026,5
iot-20382,A & C Plastic Kunstoff,Alimex GmbH,EUR,Germany,FILMS,Applicable,4,4,2026,5
iot-20383,A.B.M. (atelier belge de la,RICHEMON GROUP INTERNATIONAL II,EUR,Belgium,MAINTENANCE,Applicable,1,1,2026,5
iot-20384,A.C. Nielsen of Ireland Limited,AI PAVE Dutchco I B.V.,EUR,Ireland,CUSTOMERS,Applicable,1,1,2026,5
iot-20385,AANNEMERSBEDRIJF VAN RIJSWIJCK B.V.,Stichting Administratiekantoor Van Rijswijck Groep,EUR,The Netherlands,MAINTENANCE,Applicable,4,4,2026,5
iot-20386,AB Blåkläder Belgium,AB Blåkläder,EUR,Belgium,LABELS,Applicable,1,1,2026,5
iot-20387,AB Blåkläder Belgium,AB Blåkläder,EUR,Belgium,LOGISTICS,Applicable,1,1,2026,5
iot-20388,AB Blåkläder Belgium,AB Blåkläder,EUR,Belgium,SERVICES,Applicable,1,1,2026,5
iot-20389,AB Blåkläder Belgium,AB Blåkläder,EUR,Belgium,TRAVEL,Applicable,16,34,2026,5
iot-20390,AB Blåkläder Belgium,AB Blåkläder,EUR,Belgium,WORKING AND SAFETY MATERIALS,Applicable,73,83,2026,5
iot-20391,AB Blåkläder Belgium,AB Blåkläder,EUR,Germany,WORKING AND SAFETY MATERIALS,Applicable,12,12,2026,5
iot-20392,AB Blåkläder Belgium,AB Blåkläder,EUR,The Netherlands,LABELS,Applicable,1,1,2026,5
iot-20393,AB Blåkläder Belgium,AB Blåkläder,EUR,The Netherlands,SERVICES,Applicable,6,6,2026,5
iot-20394,AB Blåkläder Belgium,AB Blåkläder,EUR,The Netherlands,TRAVEL,Applicable,1,1,2026,5
iot-20395,AB Blåkläder Belgium,AB Blåkläder,EUR,The Netherlands,WORKING AND SAFETY MATERIALS,Applicable,24,24,2026,5
iot-20396,ABC Industrial Parts,ABC INDUSTRIAL PARTS,EUR,Belgium,MAINTENANCE,Applicable,1,1,2026,5
iot-20397,ABFALLWIRTSCHAFT NORDHARZ GMBH,Rethmann SE & Co. KG,EUR,Germany,CO-PRODUCTS,Applicable,6,6,2026,5
iot-20398,ABFALLWIRTSCHAFT NORDHARZ GMBH,Rethmann SE & Co. KG,EUR,Germany,FEES,Applicable,1,1,2026,5
iot-20399,ABTS,WPEF IX Holdco 3 B.V.,EUR,Belgium,CORRUGATED BOARD,Applicable,0,2,2026,5
iot-20400,ABTS,WPEF IX Holdco 3 B.V.,EUR,Belgium,FINISHED PRODUCTS,Applicable,0,9,2026,5
iot-20401,ABTS,WPEF IX Holdco 3 B.V.,EUR,Belgium,PALLETS,Applicable,0,5,2026,5
iot-20402,ABYLSEN BELGIUM,"Bain Capital, LP",EUR,Belgium,PEOPLE,Applicable,2,2,2026,5
iot-20403,ACALIN SA,Sancofa,EUR,Belgium,MAINTENANCE,Applicable,4,4,2026,5
iot-20404,ACARDO GROUP AG,ACARDO GROUP,EUR,Germany,MARKETING,Applicable,3,3,2026,5
iot-20405,ACCSYS GMBH,ACCSYS GMBH,EUR,Germany,INSTITUTIONAL,Applicable,1,1,2026,5
iot-20406,ACHELSE KLUIS,Drigima,EUR,Belgium,FINISHED PRODUCTS,Applicable,1,1,2026,5
iot-20407,ACMI SPA,OMNIA TECHNOLOGIES HOLDING SPA,EUR,Belgium,MAINTENANCE,Applicable,7,7,2026,5
iot-20408,ACTEMIUM,VINCI,EUR,Belgium,OTHER CONSUMABLES,Applicable,5,5,2026,5
iot-20409,ADM GROUP BV,Adm Invest,EUR,Belgium,CUSTOMERS,Applicable,7,7,2026,5
iot-20410,ADM Promotions Spain SLU (NL VAT),ADM GROUP,EUR,Belgium,SALES,Applicable,0,1,2026,5
iot-20411,ADVOCATEN BRONSGEEST DEUR,BRONSGEEST DEUR ADVOCATEN,EUR,The Netherlands,LEGAL,Applicable,1,1,2026,5
iot-20412,AERZEN BELGIUM,Aerzen Holding GmbH,EUR,Belgium,MAINTENANCE,Applicable,2,2,2026,5
iot-20413,AETNA GROUP S.P.A,AETNA GROUP HOLDING,EUR,Belgium,MAINTENANCE,Applicable,1,2,2026,5
iot-20414,AHLSTROM GERMANY GMBH BÄRENSTEIN PL,AHLSTROM GERMANY GMBH BÄRENSTEIN PL,EUR,Germany,MAINTENANCE,Applicable,1,1,2026,5
iot-20415,AIR PRODUCTS,"Air Products and Chemicals, Inc.",EUR,Belgium,BOTTLES,Applicable,1,1,2026,5
iot-20416,AIR PRODUCTS,"Air Products and Chemicals, Inc.",EUR,Belgium,ENERGY & FLUIDS,Applicable,23,29,2026,5
iot-20417,AIR PRODUCTS,"Air Products and Chemicals, Inc.",EUR,Belgium,KEGS,Applicable,2,2,2026,5
iot-20418,AIR PRODUCTS,"Air Products and Chemicals, Inc.",EUR,Belgium,MAINTENANCE,Applicable,3,4,2026,5
iot-20419,AIR PRODUCTS,"Air Products and Chemicals, Inc.",EUR,Belgium,OTHER CONSUMABLES,Applicable,9,9,2026,5
iot-20420,AIR PRODUCTS,"Air Products and Chemicals, Inc.",EUR,Belgium,PALLETS,Applicable,1,1,2026,5
iot-20421,AIR PRODUCTS NEDERLAND BV,AIR PRODUCTS AND CHEMICALS,EUR,The Netherlands,ENERGY & FLUIDS,Applicable,3,3,2026,5
iot-20422,AJINOMOTO OMNICHEM,"AJINOMOTO CO., INC.",EUR,Belgium,OTHER AUXILIARIES,Applicable,1,1,2026,5
iot-20423,AKK Industrieservice und Handels Gm,AKK Industrieservice & Handels GmbH,EUR,Germany,MAINTENANCE,Applicable,1,1,2026,5
iot-20424,ALEXANDRE,ALEXANDRE,EUR,Belgium,LOGISTICS,Applicable,2,2,2026,5
iot-20425,ALKEN MAES ALL SERVICES (AMAS),L'Arche Green N.V.,EUR,Belgium,CUSTOMERS,Applicable,2,2,2026,5
iot-20426,ALPAGRO PLASTICS,Alpala,EUR,Belgium,MARKETING,Applicable,2,2,2026,5
iot-20427,AMAZON EU SARL,"Amazon.com, Inc.",EUR,Germany,LOGISTICS,Applicable,5,5,2026,5
iot-20428,AMAZON ONLINE ITALY SRL,"Amazon.com, Inc.",EUR,Italy,MARKETING,Applicable,0,1,2026,5
iot-20429,AMBROGIO TRASPORTI S.P.A.,Wilpro Beheer B.V.,EUR,Belgium,LOGISTICS,Applicable,8,8,2026,5
iot-20430,AMBROGIO TRASPORTI S.P.A.,Wilpro Beheer B.V.,EUR,The Netherlands,LOGISTICS,Applicable,5,5,2026,5
iot-20431,AMBROISE BOUVIER TRANSPORTS,AMBROISE BOUVIER TRANSPORTS,EUR,France,LOGISTICS,Applicable,4,4,2026,5
iot-20432,ANALIS BV,ANALIS,EUR,Belgium,OTHER CONSUMABLES,Applicable,2,2,2026,5
iot-20433,ANKER AMSTERDAM SPIRIT BV,Stichting Administratiekantoor Sarabel Invest,EUR,The Netherlands,FINISHED PRODUCTS,Applicable,240,293,2026,5
iot-20434,ANSUL,Tristar Fire Corp.,EUR,Belgium,MAINTENANCE,Applicable,0,1,2026,5
iot-20435,ANTON PAAR BELGIUM,SANTNER PRIVATSTIFTUNG,EUR,Belgium,LOGISTICS,Applicable,2,2,2026,5
iot-20436,ANTON PAAR BELGIUM,SANTNER PRIVATSTIFTUNG,EUR,Belgium,MAINTENANCE,Applicable,16,17,2026,5
iot-20437,ANTON PAAR BELGIUM,SANTNER PRIVATSTIFTUNG,EUR,Belgium,OTHER CONSUMABLES,Applicable,1,1,2026,5
iot-20438,APOLLO SERVICE,Casipo B.V.,EUR,United Kingdom,MAINTENANCE,Applicable,1,1,2026,5
iot-20439,APOTHEEK TEMMERMAN,Temmerman,EUR,Belgium,PEOPLE,Applicable,11,11,2026,5
iot-20440,APPELAERE BV,Stichting Administratiekantoor De Appelaere Holding,EUR,The Netherlands,CORRUGATED BOARD,Applicable,3,3,2026,5
iot-20441,APPELAERE BV,Stichting Administratiekantoor De Appelaere Holding,EUR,The Netherlands,FINISHED PRODUCTS,Applicable,7,9,2026,5
iot-20442,APPELAERE BV,Stichting Administratiekantoor De Appelaere Holding,EUR,The Netherlands,PALLETS,Applicable,6,6,2026,5
iot-20443,AQUA RESI SYSTEMS SPRL,AQUA RESI SYSTEMS,EUR,Belgium,LOGISTICS,Applicable,2,2,2026,5
iot-20444,ARCA-Regler GmbH,Arca Regler GmbH,EUR,Germany,MAINTENANCE,Applicable,3,3,2026,5
iot-20445,ARDAGH GLASS LTD,ARDAGH GROUP,EUR,Belgium,BOTTLES,Applicable,10,40,2026,5
iot-20446,ARDAGH GLASS LTD,ARDAGH GROUP,EUR,Belgium,PALLETS,Applicable,1,1,2026,5
iot-20447,ARDAGH GLASS LTD,ARDAGH GROUP,EUR,United Kingdom,BOTTLES,Applicable,925,939,2026,5
iot-20448,ARDAGH GLASS LTD,ARDAGH GROUP,EUR,United Kingdom,OTHER PACKAGING,Applicable,0,3,2026,5
iot-20449,ARKEMA France,ARKEMA,EUR,Belgium,OTHER AUXILIARIES,Applicable,1,1,2026,5
iot-20450,ARVAL BELGIUM,BNP PARIBAS,EUR,Belgium,LOGISTICS,Applicable,1,11,2026,5
iot-20451,AS-MECHANICS,AS Mechanics,EUR,Belgium,MAINTENANCE,Applicable,16,20,2026,5
iot-20452,ASERTI Electronic GmbH,PARQUEST CAPITAL,EUR,Germany,MAINTENANCE,Applicable,1,1,2026,5
iot-20453,ASPLA,ARMANDO ALVAREZ SA,EUR,Germany,FILMS,Applicable,1,1,2026,5
iot-20454,ASTREA,ASTREA,EUR,Belgium,LEGAL,Applicable,16,16,2026,5
iot-20455,ATELIER POLMANS,Polmans,EUR,Belgium,MAINTENANCE,Applicable,1,2,2026,5
iot-20456,ATLAS COPC KOMPRESSOREN UND,Atlas Copco AB,EUR,Germany,ENERGY & FLUIDS,Applicable,1,1,2026,5
iot-20457,ATS LU,ETS ANTOINE,EUR,Luxembourg,BEER DISPENSE MATERIALS,Applicable,1,1,2026,5
iot-20458,AUDIT & COMMISSARIAT,AUDIT & COMMISSARIAT,EUR,France,LEGAL,Applicable,1,1,2026,5
iot-20459,AWSOM,Awsom,EUR,Belgium,CUSTOMERS,Applicable,1,1,2026,5
iot-20460,AYANO Belgium nv,Ayano Group,EUR,Belgium,BOTTLES,Applicable,1,2,2026,5
iot-20461,Aandrijftechniek Dinnissen Roe,Dinnissen Holding B.V.,EUR,The Netherlands,MAINTENANCE,Applicable,1,1,2026,5
iot-20462,Able Safety Solutions Ltd,ABLE SAFETY SOLUTIONS LTD,EUR,United Kingdom,WORKING AND SAFETY MATERIALS,Applicable,2,2,2026,5
iot-20463,Accenture N.V.,ACCENTURE,EUR,Belgium,TECHNOLOGY,Applicable,2,3,2026,5
iot-20464,Access Systems,EMIBIS S.R.L.,EUR,Belgium,MAINTENANCE,Applicable,1,1,2026,5
iot-20465,Acor,ACOR,EUR,The Netherlands,LOGISTICS,Applicable,27,30,2026,5
iot-20466,Acorn Recruitment Ltd,HB COLLECTOR,EUR,United Kingdom,PEOPLE,Applicable,236,246,2026,5
iot-20467,Adecco UK Ltd,ADECCO GROUP,EUR,United Kingdom,PEOPLE,Applicable,0,2,2026,5
iot-20468,Adelholzener Alpenquellen GmbH,"Kongregation der Barmherzigen Schwestern vom heiligen Vinzenz von Paul, Mutterhaus München",EUR,Germany,FINISHED PRODUCTS,Applicable,145,190,2026,5
iot-20469,Adelholzener Alpenquellen GmbH,"Kongregation der Barmherzigen Schwestern vom heiligen Vinzenz von Paul, Mutterhaus München",EUR,Germany,PALLETS,Applicable,84,84,2026,5
iot-20470,Adolf Leber,Karoline Leber,EUR,Germany,MAINTENANCE,Applicable,6,6,2026,5
iot-20471,Adolf Würth GmbH & Co. KG,Adolf Würth GmbH & Co. KG,EUR,Germany,MAINTENANCE,Applicable,1,3,2026,5
iot-20472,Advanced Process Solutions Ltd,LAUREL FARM HOLDINGS LIMITED,EUR,United Kingdom,MAINTENANCE,Applicable,2,2,2026,5
iot-20473,Aesseal Plc.,A E S ENGINEERING,EUR,United Kingdom,MAINTENANCE,Applicable,7,7,2026,5
iot-20474,Aetna UK Ltd,AETNA GROUP HOLDING SPA,EUR,United Kingdom,MAINTENANCE,Applicable,3,3,2026,5
iot-20475,Ahlrich Siemens GmbH,Ahlrich Siemens Verwaltungs GmbH & Co. KG,EUR,Germany,MAINTENANCE,Applicable,1,1,2026,5
iot-20476,Air Liquide Deutschland GmbH,L'AIR LIQUIDE SOCIETE ANONYME POUR L'ETUDE ET L'EXPLOITATION DES PROCEDES GEORGES CLAUDE,EUR,Germany,ENERGY & FLUIDS,Applicable,1,1,2026,5
iot-20477,Air Liquide Deutschland GmbH,L'AIR LIQUIDE SOCIETE ANONYME POUR L'ETUDE ET L'EXPLOITATION DES PROCEDES GEORGES CLAUDE,EUR,Germany,MAINTENANCE,Applicable,3,3,2026,5
iot-20478,Air Liquide Deutschland GmbH,L'AIR LIQUIDE SOCIETE ANONYME POUR L'ETUDE ET L'EXPLOITATION DES PROCEDES GEORGES CLAUDE,EUR,Germany,OTHER CONSUMABLES,Applicable,11,17,2026,5
iot-20479,Air Products,"Air Products and Chemicals, Inc.",EUR,Luxembourg,ENERGY & FLUIDS,Applicable,2,4,2026,5
iot-20480,Air Products,"Air Products and Chemicals, Inc.",EUR,Luxembourg,MAINTENANCE,Applicable,0,1,2026,5
iot-20481,Aire Global,AIRE GLOBAL GROUP LIMITED,EUR,Belgium,MARKETING,Applicable,21,29,2026,5
iot-20482,Aire Global,AIRE GLOBAL GROUP LIMITED,EUR,France,MARKETING,Applicable,10,10,2026,5
iot-20483,Aire Global,AIRE GLOBAL GROUP LIMITED,EUR,Germany,FOLDING CARTONS,Applicable,1,1,2026,5
iot-20484,Aire Global,AIRE GLOBAL GROUP LIMITED,EUR,Germany,MARKETING,Applicable,21,21,2026,5
iot-20485,Aire Global,AIRE GLOBAL GROUP LIMITED,EUR,Sweden,MARKETING,Applicable,1,1,2026,5
iot-20486,Aire Global,AIRE GLOBAL GROUP LIMITED,EUR,The Netherlands,MARKETING,Applicable,1,1,2026,5
iot-20487,Aire Global,AIRE GLOBAL GROUP LIMITED,EUR,United Kingdom,MAINTENANCE,Applicable,2,2,2026,5
iot-20488,Aire Global,AIRE GLOBAL GROUP LIMITED,EUR,United Kingdom,MARKETING,Applicable,6,6,2026,5
iot-20489,Akkerman GmbH,AKKERMAN VERWALTUNGS-GMBH,EUR,Germany,MAINTENANCE,Applicable,2,2,2026,5
iot-20490,Albert Handtmann Armaturenfabrik,Arthur Handtmann Familienstiftung,EUR,Germany,MAINTENANCE,Applicable,6,6,2026,5
iot-20491,Alberti G. e Santi R.,ALBERTI GERMANO E SANTI ROMANO SRL,EUR,United Kingdom,LOGISTICS,Applicable,1,1,2026,5
iot-20492,Alfa Laval Benelux BV,Alfa Laval AB,EUR,Belgium,MAINTENANCE,Applicable,0,1,2026,5
iot-20493,Alfaflex,ALFAFLEX,EUR,Belgium,MAINTENANCE,Applicable,5,5,2026,5
iot-20494,Alfaflex,ALFAFLEX,EUR,Belgium,OFFICE UTILITIES,Applicable,0,1,2026,5
iot-20495,AllSign BV,Allsign,EUR,Belgium,MAINTENANCE,Applicable,1,1,2026,5
iot-20496,AllSign BV,Allsign,EUR,Belgium,WORKING AND SAFETY MATERIALS,Applicable,1,1,2026,5
iot-20497,Alparservice Tecnologia,ALPARSERVICE TECNOLOGIA,EUR,Belgium,TECHNOLOGY,Applicable,1,1,2026,5
iot-20498,Altebra NV,Sofindev V,EUR,Belgium,MAINTENANCE,Applicable,1,1,2026,5
iot-20499,Alterval Benelux BV,Alterval,EUR,The Netherlands,CO-PRODUCTS,Applicable,1,1,2026,5
iot-20500,Altrad Services,ALTRAD PARTICIPATIONS,EUR,Belgium,MAINTENANCE,Applicable,4,4,2026,5
iot-20501,"Amazon Business EU SARL, sede secon","Amazon.com, Inc.",EUR,Italy,OFFICE UTILITIES,Applicable,2,2,2026,5
iot-20502,Anckaerts Belting,Anckaerts Belting,EUR,Belgium,MAINTENANCE,Applicable,1,1,2026,5
iot-20503,Ankobe BV,Ankobe,EUR,Belgium,MARKETING,Applicable,1,1,2026,5
iot-20504,Antoine N.V. SA,ETS ANTOINE,EUR,Belgium,BEER DISPENSE MATERIALS,Applicable,5,5,2026,5
iot-20505,Antoine N.V. SA,ETS ANTOINE,EUR,The Netherlands,BEER DISPENSE MATERIALS,Applicable,1,1,2026,5
iot-20506,Anton Paar Germany GmbH,SANTNER PRIVATSTIFTUNG,EUR,Germany,MAINTENANCE,Applicable,4,4,2026,5
iot-20507,Anton Paar Germany GmbH,SANTNER PRIVATSTIFTUNG,EUR,Germany,OTHER CONSUMABLES,Applicable,1,1,2026,5
iot-20508,Anton Paar Netherlands B.V.,SANTNER PRIVATSTIFTUNG,EUR,The Netherlands,OTHER CONSUMABLES,Applicable,1,1,2026,5
iot-20509,Anton Paar ltd CAPEX,SANTNER PRIVATSTIFTUNG,EUR,United Kingdom,MAINTENANCE,Applicable,7,7,2026,5
iot-20510,Anton Paar ltd CAPEX,SANTNER PRIVATSTIFTUNG,EUR,United Kingdom,OTHER CONSUMABLES,Applicable,1,1,2026,5
iot-20511,Aon UK Limited,AON PUBLIC LIMITED COMPANY,EUR,United Kingdom,MARKETING,Applicable,4,4,2026,5
iot-20512,Apleona HSG B.V.,Panaleo Equityco S.à r.l.,EUR,The Netherlands,PEOPLE,Applicable,1,1,2026,5
iot-20513,Apleona HSG B.V.,Panaleo Equityco S.à r.l.,EUR,The Netherlands,SERVICES,Applicable,281,281,2026,5
iot-20514,Apleona HSG BVBA,Panaleo Equityco S.à r.l.,EUR,Belgium,MAINTENANCE,Applicable,4,8,2026,5
iot-20515,Apleona HSG BVBA,Panaleo Equityco S.à r.l.,EUR,Belgium,OFFICE UTILITIES,Applicable,0,1,2026,5
iot-20516,Apleona HSG BVBA,Panaleo Equityco S.à r.l.,EUR,Belgium,PEOPLE,Applicable,0,7,2026,5
iot-20517,Apleona HSG BVBA,Panaleo Equityco S.à r.l.,EUR,Belgium,SERVICES,Applicable,298,399,2026,5
iot-20518,Apleona HSG BVBA,Panaleo Equityco S.à r.l.,EUR,The Netherlands,OFFICE UTILITIES,Applicable,2,2,2026,5
