id,supplier,parentSupplier,zone,country,category,scorecard_category,kpiApplicability,conformityPct,missingPo,wrongPo,wrongInvoice,totalInvoices,mismatchCount
ic-4233,J.DETTENDORFER SP.FERNTR.GMBH&CO.KG,Johann Dettendorfer Spedition Ferntrans GmbH & Co. KG,EUR,Germany,TRANSPORT,LOGISTICS,Applicable,1.000000,0,0,0,2,0
ic-4234,J.M.Horeca,J.M.Horeca,EUR,Luxembourg,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,2,0
ic-4235,JACKLUS,JACKLUS,EUR,Belgium,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,21,0
ic-4236,JACOB - DOSATEC SARL,JACOB - DOSATEC SARL,EUR,Belgium,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,1,0
ic-4237,JACOBS NV,VEOLIA ENVIRONNEMENT,EUR,Belgium,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,16,0
ic-4238,JAKOB VON RICHTHOFEN,JAKOB VON RICHTHOFEN,EUR,Germany,LEASES AND RENTALS,BST,Applicable,1.000000,0,0,0,20,0
ic-4239,JAM HOUSE 1 LIMITED,JAM HOUSE 1 LIMITED,EUR,United Kingdom,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,2,0
ic-4240,JAMES WALKER BENELUX,JAMES WALKER GROUP LIMITED,EUR,Belgium,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,13,0
ic-4241,JAN COUCKE TUINEN,JAN COUCKE TUINEN,EUR,Belgium,SERVICES,BST,Applicable,1.000000,0,0,0,4,0
ic-4242,JANA STRAUBE-MADER,JANA STRAUBE-MADER,EUR,Germany,LEASES AND RENTALS,BST,Applicable,1.000000,0,0,0,22,0
ic-4243,JANICH ANTON,JANICH ANTON,EUR,Germany,INSTITUTIONAL,BST,Applicable,1.000000,0,0,0,1,0
ic-4244,JANITZA Electronics GmbH,Janitza Beteiligungsgesellschaft mbH & Co. KG,EUR,Germany,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,1,0
ic-4245,JASON JANG WEB DEVELOPMENT,JASON JANG WEB DEVELOPMENT,EUR,GHQ BE,MARKETING,COMMERCIAL,Applicable,1.000000,0,0,0,7,0
ic-4246,JAV-kaupat Oy,JAV-kaupat Oy,EUR,Finland,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,1,0
ic-4247,JBS Executive Education Ltd,JBS Executive Education Ltd,EUR,GHQ BE,SERVICES,BST,Applicable,1.000000,0,0,0,4,0
ic-4248,JENS KRUEGER,JENS KRUEGER,EUR,Germany,LEASES AND RENTALS,BST,Applicable,1.000000,0,0,0,20,0
ic-4249,JET CAN STUDIO DOO Belgrade,JET CAN STUDIO DOO Belgrade,EUR,GHQ BE,CANS,DIRECT,Applicable,1.000000,0,0,0,1,0
ic-4250,JET DEUTSCHLAND GMBH,Phillips 66,EUR,Germany,TRANSPORT,LOGISTICS,Applicable,1.000000,0,0,0,19,0
ic-4251,JEWECO,JEWECO,EUR,Belgium,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,25,0
ic-4252,JEWECO,JEWECO,EUR,France,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,1,0
ic-4253,JF HILLEBRAND CENTRAL EUROPE GMBH,Deutsche Post AG,EUR,BSC CZ,TRANSPORT,LOGISTICS,Applicable,1.000000,0,0,0,38,0
ic-4254,JF HILLEBRAND MEXICO,HILLEBRAND GORI,EUR,GHQ BE,TRANSPORT,LOGISTICS,Applicable,1.000000,0,0,0,13,0
ic-4255,JF HILLEBRAND SAS,HILLEBRAND GORI,EUR,GHQ BE,TRANSPORT,LOGISTICS,Applicable,1.000000,0,0,0,4,0
ic-4256,JF HILLEBRAND USA INC,HILLEBRAND GORI,EUR,Belgium,TRANSPORT,LOGISTICS,Applicable,1.000000,0,0,0,3,0
ic-4257,JF HILLEBRAND USA INC,HILLEBRAND GORI,EUR,GHQ BE,TRANSPORT,LOGISTICS,Applicable,1.000000,0,0,0,5,0
ic-4258,JF Hillebrand Benelux BV,Deutsche Post AG,EUR,Belgium,TRANSPORT,LOGISTICS,Applicable,1.000000,0,0,0,25,0
ic-4259,JF Hillebrand Benelux BV,Deutsche Post AG,EUR,GHQ BE,TRANSPORT,LOGISTICS,Applicable,1.000000,0,0,0,118,0
ic-4260,JF Hillebrand Benelux BV,Deutsche Post AG,EUR,United Kingdom,TRANSPORT,LOGISTICS,Applicable,1.000000,0,0,0,3,0
ic-4261,"JF Hillebrand Spain, S.A.",Deutsche Post AG,EUR,Belgium,TRANSPORT,LOGISTICS,Applicable,1.000000,0,0,0,3,0
ic-4262,JF Hillebrand UK Ltd,JF Hillebrand UK Ltd,EUR,United Kingdom,TRANSPORT,LOGISTICS,Applicable,1.000000,0,0,0,11,0
ic-4263,JFROG SAS,JFROG SAS,EUR,GHQ BE,TECHNOLOGY,BST,Applicable,1.000000,0,0,0,4,0
ic-4264,JH Access and Analysis LTD,JH Access and Analysis LTD,EUR,United Kingdom,FEES,BST,Applicable,1.000000,0,0,0,4,0
ic-4265,JK Group,JK Group,EUR,Belgium,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,103,0
ic-4266,JK Group,JK Group,EUR,Germany,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,1,0
ic-4267,JM Bruneau NV,BOOST HOLDINGS 1,EUR,Belgium,PEOPLE,BST,Applicable,1.000000,0,0,0,45,0
ic-4268,JM van Delft,JM van Delft,EUR,Netherlands,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,1,0
ic-4269,JOGO S&E PRODUCOES LTDA,JOGO S&E PRODUCOES LTDA,EUR,GHQ BE,MARKETING,COMMERCIAL,Applicable,1.000000,0,0,0,38,0
ic-4270,JOHNSON BROTHERS UNLIMITED COMPANY,JOHNSON BROTHERS UNLIMITED COMPANY,EUR,Ireland,SERVICES,BST,Applicable,1.000000,0,0,0,30,0
ic-4271,JOHNSON CONTROLS SYSTEM,JOHNSON CONTROLS INTERNATIONAL,EUR,Germany,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,29,0
ic-4272,JOHNSONS TEXTILE SERVICES LIMITED,Johnsons Apparelmaster,EUR,United Kingdom,PEOPLE,BST,Applicable,1.000000,0,0,0,35,0
ic-4273,JOKE EVENT AG,JOKE EVENT AG,EUR,GHQ CH,MARKETING,COMMERCIAL,Applicable,1.000000,0,0,0,3,0
ic-4274,JOLODA,JOLODA,EUR,Belgium,TRANSPORT,LOGISTICS,Applicable,1.000000,0,0,0,3,0
ic-4275,JONGERIUS,JONGERIUS,EUR,Netherlands,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,2,0
ic-4276,JOS VANDERMOLEN,JOS VANDERMOLEN,EUR,Belgium,FINISHED PRODUCTS,DIRECT,Applicable,1.000000,0,0,0,156,0
ic-4277,JOSE ROBERTO HERRERA DIAZ,JOSE ROBERTO HERRERA DIAZ,EUR,GHQ BE,LEGAL,BST,Applicable,1.000000,0,0,0,2,0
ic-4278,JOSEF HEPFINGER KG,JOSEF HEPFINGER KG,EUR,Germany,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,7,0
ic-4279,JOSEF SIEGL GMBH,JOSEF SIEGL GMBH,EUR,Germany,LOGISTICS SUPPORT,LOGISTICS,Applicable,1.000000,0,0,0,50,0
ic-4280,JOSEP MASACHS,JOSEP MASACHS,EUR,Belgium,FINISHED PRODUCTS,DIRECT,Applicable,1.000000,0,0,0,3,0
ic-4281,JOST GROUP,PREINVESTMENT HOLDING S.A.,EUR,Belgium,LEASES AND RENTALS,BST,Applicable,1.000000,0,0,0,21,0
ic-4282,JOW,JOW,EUR,France,MARKETING,COMMERCIAL,Applicable,1.000000,0,0,0,7,0
ic-4283,JP Moin Marketing GmbH,JP Moin Marketing GmbH,EUR,BSC CZ,MARKETING,COMMERCIAL,Applicable,1.000000,0,0,0,1,0
ic-4284,JP Moin Marketing GmbH,JP Moin Marketing GmbH,EUR,Germany,MARKETING,COMMERCIAL,Applicable,1.000000,0,0,0,8,0
ic-4285,JSB Group Logistics Solutions,JSB Group Logistics Solutions,EUR,Germany,LOGISTICS SUPPORT,LOGISTICS,Applicable,1.000000,0,0,0,19,0
ic-4286,"JSC  ""DHL INTERNESHNL UKRAINA""",HILLEBRAND GORI,EUR,Ukraine,OFFICE UTILITIES,BST,Applicable,1.000000,0,0,0,64,0
ic-4287,"JSC  ""MIKOLAIVOBLENERGO""",TRANSPORTES BAGGETO,EUR,Ukraine,ENERGY & FLUIDS,DIRECT,Applicable,1.000000,0,0,0,66,0
ic-4288,"JSC ""HARKIVOBLENERGO""",JSC HARKIVOBLENERGO,EUR,Ukraine,ENERGY & FLUIDS,DIRECT,Applicable,1.000000,0,0,0,61,0
ic-4289,"JSC ""UKRPIVO""",JSC UKRPIVO,EUR,Ukraine,SERVICES,BST,Applicable,1.000000,0,0,0,16,0
ic-4290,"JSC ""UKRSIBBANK""",BNP PARIBAS,EUR,Ukraine,FEES,BST,Applicable,1.000000,0,0,0,38,0
ic-4291,"JSC ""UKRTELECOM""",JSC UKRTELECOM,EUR,Ukraine,TECHNOLOGY,BST,Applicable,1.000000,0,0,0,19,0
ic-4292,JSE LIMITED,JSE LTD,EUR,GHQ BE,FEES,BST,Applicable,1.000000,0,0,0,13,0
ic-4293,JST Senger GmbH,JST Senger GmbH,EUR,Germany,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,2,0
ic-4294,JU.connects GmbH,JU.connects GmbH,EUR,Austria,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,4,0
ic-4295,JUMO AUTOMATION,B. Juchheim Beteiligungs GmbH,EUR,Belgium,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,16,0
ic-4296,JUMO AUTOMATION,B. Juchheim Beteiligungs GmbH,EUR,Luxembourg,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,1,0
ic-4297,JUNGHEINRICH NEDERLAND,LJH-Holding GmbH,EUR,Netherlands,LOGISTICS SUPPORT,LOGISTICS,Applicable,1.000000,0,0,0,106,0
ic-4298,JURIKALIS,JURIKALIS,EUR,France,LEGAL,BST,Applicable,1.000000,0,0,0,1,0
ic-4299,JUSA BETRIEBE GMBH & CO. KG,JUSA BETRIEBE GMBH & CO. KG,EUR,Germany,TRANSPORT,LOGISTICS,Applicable,1.000000,0,0,0,83,0
ic-4300,Jacob (UK) Limited,Fr. Jacob Söhne GmbH & Co. KG,EUR,United Kingdom,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,4,0
ic-4301,Jailbird Commununications Ltd,Jailbird Commununications Ltd,EUR,Ireland,MARKETING,COMMERCIAL,Applicable,1.000000,0,0,0,5,0
ic-4302,"James Pub, titulaire","James Pub, titulaire",EUR,Switzerland,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,3,0
ic-4303,Jamie Oakley,Jamie Oakley,EUR,United Kingdom,MARKETING,COMMERCIAL,Applicable,1.000000,0,0,0,1,0
ic-4304,Jan Laurijssen,Jan Laurijssen,EUR,Netherlands,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,1,0
ic-4305,Jansen Huybregts,W.I.J. B.V.,EUR,Netherlands,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,23,0
ic-4306,Janssen & Janssen incasso,Janssen & Janssen c.s. Gerechtsdeurwaarders Holding B.V.,EUR,Netherlands,LEGAL,BST,Applicable,1.000000,0,0,0,42,0
ic-4307,Jarnach GmbH&Co.Grundst.KG,PIUS BEHEER,EUR,Germany,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,1,0
ic-4308,Jasper Horeca Techniek,Jasper Horeca Techniek,EUR,Netherlands,BEER DISPENSE MATERIALS,COMMERCIAL,Applicable,1.000000,0,0,0,3,0
ic-4309,Jazz Side Serviços de Reservas LTDA,Jazz Side Serviços de Reservas LTDA,EUR,GHQ BE,MARKETING,COMMERCIAL,Applicable,1.000000,0,0,0,2,0
ic-4310,Jeanett Petschk,Jeanett Petschk,EUR,Germany,LEASES AND RENTALS,BST,Applicable,1.000000,0,0,0,20,0
ic-4311,"Jebbit, Inc.","JEBBIT, INC.",EUR,GHQ BE,MARKETING,COMMERCIAL,Applicable,1.000000,0,0,0,1,0
ic-4312,Jens Seiffert,Jens Seiffert,EUR,Germany,LEASES AND RENTALS,BST,Applicable,1.000000,0,0,0,20,0
ic-4313,Jens Tamke,Jens Tamke,EUR,Germany,LEASES AND RENTALS,BST,Applicable,1.000000,0,0,0,20,0
ic-4314,Jeralin/Picco bello,Jeralin,EUR,Belgium,PEOPLE,BST,Applicable,1.000000,0,0,0,11,0
ic-4315,Jeroom Saelens,Jeroom Saelens,EUR,GHQ BE,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,11,0
ic-4316,Jet Car NV,Jet-Car Invest,EUR,Belgium,LOGISTICS SUPPORT,LOGISTICS,Applicable,1.000000,0,0,0,137,0
ic-4317,Jet Import,Jet Import,EUR,Belgium,FINISHED PRODUCTS,DIRECT,Applicable,1.000000,0,0,0,274,0
ic-4318,Jet RNT Gaming Private Limited,Jet RNT Gaming Private Limited,EUR,GHQ BE,MARKETING,COMMERCIAL,Applicable,1.000000,0,0,0,1,0
ic-4319,Jet RNT Gaming Private Limited,Jet RNT Gaming Private Limited,EUR,GHQ CH,MARKETING,COMMERCIAL,Applicable,1.000000,0,0,0,3,0
ic-4320,Jet Skyesports Gaming Private Limit,Jet Skyesports Gaming Private Limit,EUR,GHQ CH,MARKETING,COMMERCIAL,Applicable,1.000000,0,0,0,1,0
ic-4321,Jewa Group BV,Jewa Beheer B.V.,EUR,Netherlands,FINISHED PRODUCTS,DIRECT,Applicable,1.000000,0,0,0,186,0
ic-4322,Jf Hillebrand Poland,Jf Hillebrand Poland,EUR,GHQ BE,TRANSPORT,LOGISTICS,Applicable,1.000000,0,0,0,1,0
ic-4323,Job Talent,Job Talent,EUR,Belgium,PEOPLE,BST,Applicable,1.000000,0,0,0,78,0
ic-4324,JobRad Leasing GmbH,JobRad Holding SE,EUR,Germany,PEOPLE,BST,Applicable,1.000000,0,0,0,7370,0
ic-4325,Joerns GmbH,Joerns GmbH,EUR,Germany,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,7,0
ic-4326,Joh. Holtz GmbH & Co. KG,Vertical Topco S.à r.l.,EUR,Germany,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,4,0
ic-4327,Johann Jobst,Johann Jobst,EUR,Germany,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,1,0
ic-4328,John Doe Management Limited,John Doe Management Limited,EUR,United Kingdom,MARKETING,COMMERCIAL,Applicable,1.000000,0,0,0,1,0
ic-4329,John Martin SA,Holmar,EUR,Belgium,FINISHED PRODUCTS,DIRECT,Applicable,1.000000,0,0,0,278,0
ic-4330,Johnson Controls,Johnson Controls Belgium Holding,EUR,Belgium,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,12,0
ic-4331,Johnson Controls Deutschland GmbH,JOHNSON CONTROLS INTERNATIONAL,EUR,Germany,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,3,0
ic-4332,Johnson Diversey,Diversey Holdings,EUR,United Kingdom,OTHER AUXILIARIES,DIRECT,Applicable,1.000000,0,0,0,5,0
ic-4333,Johnson Winter & Slattery,Johnson Winter & Slattery,EUR,GHQ BE,LEGAL,BST,Applicable,1.000000,0,0,0,7,0
ic-4334,Jonas Krämer,Jonas Krämer,EUR,Germany,LEASES AND RENTALS,BST,Applicable,1.000000,0,0,0,20,0
ic-4335,Jonas Nefzger,Jonas Nefzger,EUR,Germany,INSTITUTIONAL,BST,Applicable,1.000000,0,0,0,4,0
ic-4336,Jonas Pauli Kaminkehrermeister,Jonas Pauli Kaminkehrermeister,EUR,Germany,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,1,0
ic-4337,Jones Knowles Ritchie Inc.,SNOWBALL TOPCO LIMITED,EUR,Belgium,MARKETING,COMMERCIAL,Applicable,1.000000,0,0,0,6,0
ic-4338,Jones Knowles Ritchie Inc.,SNOWBALL TOPCO LIMITED,EUR,GHQ BE,MARKETING,COMMERCIAL,Applicable,1.000000,0,0,0,41,0
ic-4339,Jones Knowles Ritchie Inc.,SNOWBALL TOPCO LIMITED,EUR,GHQ CH,MARKETING,COMMERCIAL,Applicable,1.000000,0,0,0,7,0
ic-4340,Jones Knowles Ritchie Ltd,SNOWBALL TOPCO LIMITED,EUR,Belgium,MARKETING,COMMERCIAL,Applicable,1.000000,0,0,0,36,0
ic-4341,Jones Knowles Ritchie Ltd,SNOWBALL TOPCO LIMITED,EUR,France,MARKETING,COMMERCIAL,Applicable,1.000000,0,0,0,33,0
ic-4342,Jones Knowles Ritchie Ltd,SNOWBALL TOPCO LIMITED,EUR,GHQ BE,MARKETING,COMMERCIAL,Applicable,1.000000,0,0,0,242,0
ic-4343,Jones Knowles Ritchie Ltd,SNOWBALL TOPCO LIMITED,EUR,GHQ CH,MARKETING,COMMERCIAL,Applicable,1.000000,0,0,0,7,0
ic-4344,Jones Knowles Ritchie Ltd,SNOWBALL TOPCO LIMITED,EUR,Germany,MARKETING,COMMERCIAL,Applicable,1.000000,0,0,0,22,0
ic-4345,Jones Knowles Ritchie Ltd,SNOWBALL TOPCO LIMITED,EUR,Netherlands,MARKETING,COMMERCIAL,Applicable,1.000000,0,0,0,1,0
ic-4346,Jones Knowles Ritchie Ltd,SNOWBALL TOPCO LIMITED,EUR,United Kingdom,MARKETING,COMMERCIAL,Applicable,1.000000,0,0,0,65,0
ic-4347,Jongeneel Transport,Gebr. Jongeneel 1 B.V.,EUR,Belgium,TRANSPORT,LOGISTICS,Applicable,1.000000,0,0,0,10,0
ic-4348,Jongeneel Transport,Gebr. Jongeneel 1 B.V.,EUR,Germany,TRANSPORT,LOGISTICS,Applicable,1.000000,0,0,0,1,0
ic-4349,Jonny Garrett,Jonny Garrett,EUR,United Kingdom,INSTITUTIONAL,BST,Applicable,1.000000,0,0,0,1,0
ic-4350,Josef Braun Holzverarbeitung,Josef Braun Holzverarbeitung,EUR,Germany,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,4,0
ic-4351,Josef Ehrnstraßer,Josef EhrnstraÃer,EUR,Germany,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,43,0
ic-4352,Josef Eichenseher GmbH,Abschleppdienst Josef Eichenseher GmbH,EUR,Germany,TRANSPORT,LOGISTICS,Applicable,1.000000,0,0,0,177,0
ic-4353,Josef Mehrer GmbH & Co.,MEHRER COMPRESSION,EUR,Germany,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,1,0
ic-4354,"Josef Piendl, S","Josef Piendl, S",EUR,Germany,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,1,0
ic-4355,Josef Strixner,Josef Strixner,EUR,Germany,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,1,0
ic-4356,Joseph Salger GmbH & Co. KG,JOSEPH SALGER,EUR,Germany,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,2,0
ic-4357,Jost & Cie SA,PREINVESTMENT HOLDING S.A.,EUR,Belgium,TRANSPORT,LOGISTICS,Applicable,1.000000,0,0,0,27,0
ic-4358,Jost & Cie SA,PREINVESTMENT HOLDING S.A.,EUR,France,TRANSPORT,LOGISTICS,Applicable,1.000000,0,0,0,1,0
ic-4359,Judo Wasseraufbereitung GmbH,Dopslaff Vermögensverwaltungsgesellschaft eGbR,EUR,Germany,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,6,0
ic-4360,Juergen Klopp,Juergen Klopp,EUR,GHQ CH,MARKETING,COMMERCIAL,Applicable,1.000000,0,0,0,1,0
ic-4361,Juha ja Tiina Vainio,Juha ja Tiina Vainio,EUR,Finland,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,3,0
ic-4362,Jullitar,Jullitar,EUR,Finland,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,3,0
ic-4363,Jungheinrich NV/SA,LJH-Holding GmbH,EUR,Belgium,LOGISTICS SUPPORT,LOGISTICS,Applicable,1.000000,0,0,0,51,0
ic-4364,Jungheinrich NV/SA,LJH-Holding GmbH,EUR,GHQ BE,LOGISTICS SUPPORT,LOGISTICS,Applicable,1.000000,0,0,0,2,0
ic-4365,Jungheinrich NV/SA,LJH-Holding GmbH,EUR,Luxembourg,LOGISTICS SUPPORT,LOGISTICS,Applicable,1.000000,0,0,0,22,0
ic-4366,Jungheinrich NV/SA,LJH-Holding GmbH,EUR,Netherlands,LOGISTICS SUPPORT,LOGISTICS,Applicable,1.000000,0,0,0,19,0
ic-4367,Jungheinrich PROFISHOP,LJH-Holding GmbH,EUR,Germany,SERVICES,BST,Applicable,1.000000,0,0,0,5,0
ic-4368,Jungheinrich Vertrieb Deutschland,LJH-Holding GmbH,EUR,Germany,LOGISTICS SUPPORT,LOGISTICS,Applicable,1.000000,0,0,0,29,0
ic-4369,Just Air,Just Air,EUR,Belgium,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,2,0
ic-4370,Just Family GbR,Just Family GbR,EUR,Germany,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,1,0
ic-4371,"Just a Little Data Estrategia,","Just a Little Data Estrategia,",EUR,GHQ BE,MARKETING,COMMERCIAL,Applicable,1.000000,0,0,0,43,0
ic-4372,Justus Wohltmann oHG,Justus Wohltmann oHG,EUR,Germany,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,5,0
ic-4373,Juusose,Juusose,EUR,Finland,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,1,0
ic-4374,Jääskeläinen & Salovaara Avoin Yhti,Jääskeläinen & Salovaara Avoin Yhti,EUR,Finland,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,4,0
ic-4375,Jürgen Escher Etikettier- und,Jürgen Escher Etikettier- und,EUR,Belgium,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,6,0
ic-4376,Jürgen Escher Etikettier- und,Jürgen Escher Etikettier- und,EUR,Germany,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,3,0
ic-4377,Jürgen Escher Etikettier- und,Jürgen Escher Etikettier- und,EUR,United Kingdom,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,2,0
ic-4378,Jürgen Löhrke GmbH,Löhrke Holding UG (haftungsbeschränkt) & Co. KG,EUR,Belgium,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,4,0
ic-4379,Jürgen Löhrke GmbH,Löhrke Holding UG (haftungsbeschränkt) & Co. KG,EUR,Germany,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,33,0
ic-4380,K & Vainikainen Oy,K & Vainikainen Oy,EUR,Finland,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,4,0
ic-4381,K Sivonen,K Sivonen,EUR,Finland,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,3,0
ic-4382,"K&L Gates, LLP.","K&L Gates, LLP.",EUR,GHQ CH,FEES,BST,Applicable,1.000000,0,0,0,2,0
ic-4383,K+S Benelux N.V/S.A.,K+S Aktiengesellschaft,EUR,Belgium,OTHER AUXILIARIES,DIRECT,Applicable,1.000000,0,0,0,26,0
ic-4384,K- Supermarket Yliveto,K- Supermarket Yliveto,EUR,Finland,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,2,0
ic-4385,K-CITYMARKET KOUVOLA,K-CITYMARKET KOUVOLA,EUR,Finland,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,4,0
ic-4386,K-Citymarket Karisma,K-Citymarket Karisma,EUR,Finland,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,3,0
ic-4387,K-Citymarket Koivukylä,K-Citymarket Koivukylä,EUR,Finland,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,3,0
ic-4388,K-Citymarket Lappeenranta,K-Citymarket Lappeenranta,EUR,Finland,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,3,0
ic-4389,K-Citymarket Lielahti,K-Citymarket Lielahti,EUR,Finland,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,2,0
ic-4390,K-Citymarket Pirkkala,K-Citymarket Pirkkala,EUR,Finland,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,2,0
ic-4391,K-Creation & Production,K-CREATION & PRODUCTION,EUR,Belgium,MARKETING,COMMERCIAL,Applicable,1.000000,0,0,0,3,0
ic-4392,K-Creation & Production,K-CREATION & PRODUCTION,EUR,GHQ BE,MARKETING,COMMERCIAL,Applicable,1.000000,0,0,0,2,0
ic-4393,K-Creation & Production,K-CREATION & PRODUCTION,EUR,Germany,MARKETING,COMMERCIAL,Applicable,1.000000,0,0,0,1,0
ic-4394,K-Creation & Production,K-CREATION & PRODUCTION,EUR,Spain,MARKETING,COMMERCIAL,Applicable,1.000000,0,0,0,2,0
ic-4395,K-Creation & Production,K-CREATION & PRODUCTION,EUR,Sweden,MARKETING,COMMERCIAL,Applicable,1.000000,0,0,0,2,0
ic-4396,K-Creation & Production,K-CREATION & PRODUCTION,EUR,Switzerland,MARKETING,COMMERCIAL,Applicable,1.000000,0,0,0,2,0
ic-4397,K-Supermarket Masi,K-Supermarket Masi,EUR,Finland,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,4,0
ic-4398,K-Supermarket Tripla,K-Supermarket Tripla,EUR,Finland,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,1,0
ic-4399,K-kauppiasliitto,K-kauppiasliitto,EUR,Finland,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,1,0
ic-4400,K.S.C. Hahnenkamm-Rennen,K.S.C. Hahnenkamm-Rennen,EUR,Austria,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,1,0
ic-4401,K.S.L-Pipingsystems,K.S.L-Pipingsystems,EUR,Luxembourg,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,4,0
ic-4402,K2 Corporate Mobility Limited,K2 CORPORATE MOBILITY,EUR,BSC CZ,PEOPLE,BST,Applicable,1.000000,0,0,0,51,0
ic-4403,K2 Drives and Controsl Ltd,K2 Drives and Controsl Ltd,EUR,United Kingdom,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,8,0
ic-4404,K2 PARTNERING SOL. DO BRASIL CONS.,K2 PARTNERING SOL. DO BRASIL CONS.,EUR,GHQ BE,TECHNOLOGY,BST,Applicable,1.000000,0,0,0,342,0
ic-4405,K2 Partnering Solutions do Brasil,Kilimanjaro (Gsy) Limited,EUR,GHQ BE,TECHNOLOGY,BST,Applicable,1.000000,0,0,0,261,0
ic-4406,K2 Partnering Solutions do Brasil,Kilimanjaro (Gsy) Limited,EUR,GHQ CH,TECHNOLOGY,BST,Applicable,1.000000,0,0,0,4,0
ic-4407,KAEFER Deutschland Pro Services Gmb,KAEFER ISOLIERTECHNIK,EUR,Germany,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,29,0
ic-4408,KALTEREN BV,Danielco International B.V.,EUR,Netherlands,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,13,0
ic-4409,KAMER VAN KOOPHANDEL,Voka - Kamer van Koophandel Vlaams-Brabant,EUR,Belgium,INSTITUTIONAL,BST,Applicable,1.000000,0,0,0,37,0
ic-4410,KAMER VAN KOOPHANDEL,Voka - Kamer van Koophandel Vlaams-Brabant,EUR,GHQ BE,INSTITUTIONAL,BST,Applicable,1.000000,0,0,0,1,0
ic-4411,KAN TECHNISCH BUREAU B.V.,KAN TECHNISCH BUREAU B.V.,EUR,Netherlands,TRANSPORT,LOGISTICS,Applicable,1.000000,0,0,0,36,0
ic-4412,KANTAR LLC,KANTAR LLC,EUR,United Kingdom,MARKETING,COMMERCIAL,Applicable,1.000000,0,0,0,1,0
